cuento,archivo,trial_id,text,n_words,word_id,motivo_eliminacion
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0015,muriera,1,"[1, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0016,Emilia,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0017,su,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0023,se,1,"[1, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0026,razones.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0027,candidato la correspondía.,3,"[1, 3, 3, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0028,era huidizo,2,"[2, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0029,correspondía.,1,"[1, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-107.json,Una rosa para Emilia::sub-107::seg_0046,fue el pueblo,3,"[1, 3, 1, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-109.json,Una rosa para Emilia::sub-109::seg_0011,no se mató.,3,"[1, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-109.json,Una rosa para Emilia::sub-109::seg_0014,Tenía,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-109.json,Una rosa para Emilia::sub-109::seg_0015,candidato la correspondía.,3,"[1, 3, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-109.json,Una rosa para Emilia::sub-109::seg_0029,Ese hombre,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0004,las,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0007,dentro.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0008,diez años,2,"[2, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0009,un monumento.,2,"[2, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0013,al,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0014,una reliquia.,2,"[2, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0016,Emilia le,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0017,muriera su padre.,3,"[1, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0019,impuestos,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0021,reliquia.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0030,no,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0032,Era,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0033,hombre.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0035,Tenía,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0036,candidato la correspondía.,3,"[1, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0037,Aunque,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0038,correspondía.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0052,fueron,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0053,funcionarios del nuevo,3,"[1, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0057,sirviente negro,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0062,primas,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0063,ver,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0070,Había una,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0077,Cuando buscaron,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0078,tenía,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0079,Cuando buscaron,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0080,Recorrieron,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0081,dos,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0082,entero.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-111.json,Una rosa para Emilia::sub-111::seg_0083,"estaba,",1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0002,mujeres,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0013,Pero,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0014,suicidarse.,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0015,se mató.,2,"[1, 2]",input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0018,Tenía,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0019,candidato,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0020,Tenía,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0021,candidato la correspondía.,3,"[1, 3, 1]",input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0037,"Llegado el funeral,",3,"[1, 3, 3]",input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0038,Ahí,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0041,Recorrieron,1,[1],input_menos_de_4_palabras
Una rosa para Emilia,sub-112.json,Una rosa para Emilia::sub-112::seg_0042,Ahí,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0011,acuesta en,2,"[2, 1, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0012,gracioso,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0013,sonríe.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0019,tiene,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0020,temprano.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0024,llega,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0025,lejos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0029,Retrocede,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0030,descubrir.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0033,Tiene algo de,3,"[1, 3, 2]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0034,Wakefield,1,"[1, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0038,tortura,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0039,otro.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0040,tortura,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0041,completamente otro.,2,"[2, 1, 1]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0048,mujer.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0049,tarde,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0052,tarde los dos,3,"[1, 1, 2, 3, 2]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0054,"pesar de todo,",3,"[3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0056,día de,2,"[1, 2, 1]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0057,Congreso.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0067,desde afuera.,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0070,Hace mucho frío.,3,"[2, 2, 1, 2, 1, 2, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0071,larga a llover.,3,"[2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0072,frío.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0074,Engordó,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0075,volvió,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0079,rato,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0080,un charco.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0081,llega,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0082,charco.,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0089,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-001.json,Wakefield::sub-001::seg_0090,sin,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0004,"Asoma la cabeza,",3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0005,a,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0007,Asoma,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0011,Durante,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0013,Durante,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0015,sonríe.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0016,Durante,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0018,"clara,",1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0022,dice,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0023,Da,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0024,miedo.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0026,esposa.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0030,acuesta,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0031,manzana.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0036,Mientras,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0037,despierta,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0038,Mientras,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0040,dónde,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0042,saluda,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0044,saluda y cierra,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0047,abrir.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0048,pregunta.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0050,pensará,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0051,florería,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0057,parece,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0058,para desconcertar,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0059,Mientras,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0073,Es un momento,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0074,(una,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0077,a,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0079,después,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0088,y,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0089,"desayuna, se pregunta",3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0090,plata,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0092,Siente,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0093,"desayuna, se pregunta",3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0097,llega,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0098,casa,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0099,que,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0106,(una,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0114,Así pasan diez,3,"[3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0119,levanta,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0126,Engordó,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0127,nunca,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0131,corre,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0132,vez,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0137,su,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0140,"volver,",1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0141,cuando,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0142,el,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0143,gente.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0144,enseguida,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0145,avenida,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0151,manifestación,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0152,cerca del Congreso.,3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0154,Engordó un poco,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0155,porque,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0160,solamente,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0164,"Una noche,",2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0165,mismo.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0167,estás,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0168,llave,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0171,frío.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0172,larga,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0183,atropella.,1,[1],input_menos_de_4_palabras
Wakefield,sub-002.json,Wakefield::sub-002::seg_0184,por el,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-003.json,Wakefield::sub-003::seg_0028,Así pasan diez,3,"[1, 3, 2, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-003.json,Wakefield::sub-003::seg_0033,compra,1,[1],input_menos_de_4_palabras
Wakefield,sub-003.json,Wakefield::sub-003::seg_0036,por,1,[1],input_menos_de_4_palabras
Wakefield,sub-003.json,Wakefield::sub-003::seg_0049,mucho frío.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-003.json,Wakefield::sub-003::seg_0050,larga a llover.,3,"[2, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0001,dice a dónde,3,"[1, 3, 3, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0004,Asoma,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0005,abrir.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0009,"embargo, Wakefield",2,"[1, 1, 2]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0010,casa,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0012,solamente,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0013,pasar.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0016,"clara,",1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0018,un,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0019,esposa.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0033,"un momento bisagra,",3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0034,a,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0035,porque ahí Wakefield,3,"[1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0036,blanqueó,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0037,pelo,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0038,con la esposa),3,"[2, 3, 1]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0039,va a volver.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0041,Es un momento,3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0044,esposa),1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0045,después,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0046,deja,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0047,otro.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0048,Lo tortura,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0049,"barba,",1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0051,pasan diez,2,"[1, 1, 2]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0054,"internet,",1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0061,Es un día,3,"[1, 3, 2]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0062,Congreso.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0069,equilibrio.,1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0070,los aparta,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0075,Hace mucho frío.,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0076,larga a llover.,3,"[1, 3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0085,"cementerio,",1,[1],input_menos_de_4_palabras
Wakefield,sub-005.json,Wakefield::sub-005::seg_0086,está,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0001,le dice,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0002,"marido,",1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0003,dice a dónde,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0023,pronto,1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0024,despide con un,3,"[3, 1]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0026,hasta,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0031,completamente,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0032,alquiler por adelantado.,3,"[1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0034,año,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0035,hábitos.,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0038,año,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0041,"día,",1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0042,Así,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0052,de,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0053,Ella nunca se,3,"[2, 3, 1]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0060,desde,1,[1],input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0063,Hace mucho,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0064,larga a llover.,3,"[3, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-006.json,Wakefield::sub-006::seg_0075,Wakefield,1,[1],input_menos_de_4_palabras
Wakefield,sub-010.json,Wakefield::sub-010::seg_0001,dice a dónde,3,"[1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-010.json,Wakefield::sub-010::seg_0028,Así pasan diez,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-010.json,Wakefield::sub-010::seg_0038,nunca se volvió,3,"[1, 2, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-010.json,Wakefield::sub-010::seg_0046,mucho frío.,2,"[1, 2]",input_menos_de_4_palabras
Wakefield,sub-010.json,Wakefield::sub-010::seg_0047,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0001,dice a dónde,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0022,Retrocede,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0023,preocupación.,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0024,pronto ella levanta,3,"[1, 1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0025,dos policías hasta,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0032,Así pasan diez,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0034,más,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0039,tarde,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0041,pesar,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0042,sabe que es,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0044,avenida,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0045,dos se,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0046,un,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0050,Ella nunca se,3,"[1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0057,desde,1,[1],input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0060,Hace mucho,2,"[2, 1]",input_menos_de_4_palabras
Wakefield,sub-012.json,Wakefield::sub-012::seg_0061,larga a llover.,3,"[1, 3]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0001,dice a dónde,3,"[1, 1, 2, 3]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0002,"ella,",1,"[1, 1]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0003,hacer,1,[1],input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0005,mandado.,1,[1],input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0006,tampoco le pregunta.,3,"[3, 2, 1, 3, 3]",input_menos_de_4_palabras
Wakefield,sub-013.json,Wakefield::sub-013::seg_0014,desconcertar,1,[1],input_menos_de_4_palabras
